match_id,player,country,player_id
1001349,A Zampa,Australia,14f96089
1001349,AJ Finch,Australia,b8d490fd
1001349,AJ Turner,Australia,ff1e12a0
1001349,AJ Tye,Australia,7c7d63a2
1001349,B Stanlake,Australia,6834d1f2
1001349,CK Kapugedera,Sri Lanka,cfad138c
1001349,DAS Gunaratne,Sri Lanka,770494eb
1001349,EMDY Munaweera,Sri Lanka,5a22d91c
1001349,JP Faulkner,Australia,808f425a
1001349,JRMVB Sanjaya,Sri Lanka,530b20e3
1001349,KMDN Kulasekara,Sri Lanka,469ea22b
1001349,M Klinger,Australia,b970a03f
1001349,MC Henriques,Australia,32198ae0
1001349,N Dickwella,Sri Lanka,45963d9e
1001349,PADLR Sandakan,Sri Lanka,79aad751
1001349,PJ Cummins,Australia,ded9240e
1001349,S Prasanna,Sri Lanka,f78e7113
1001349,SL Malinga,Sri Lanka,a12e1d51
1001349,TAM Siriwardana,Sri Lanka,bf7842c9
1001349,TD Paine,Australia,5748e866
1001349,TM Head,Australia,12b610c2
1001349,WU Tharanga,Sri Lanka,7ed9fd56
1001351,AJ Finch,Australia,b8d490fd
1001351,AJ Turner,Australia,ff1e12a0
1001351,AJ Tye,Australia,7c7d63a2
1001351,BKG Mendis,Sri Lanka,5d1e7582
1001351,BR Dunk,Australia,272d796e
1001351,CK Kapugedera,Sri Lanka,cfad138c
1001351,DAS Gunaratne,Sri Lanka,770494eb
1001351,EMDY Munaweera,Sri Lanka,5a22d91c
1001351,JA Richardson,Australia,1ee08e9a
1001351,JP Faulkner,Australia,808f425a
1001351,JRMVB Sanjaya,Sri Lanka,530b20e3
1001351,KMDN Kulasekara,Sri Lanka,469ea22b
1001351,M Klinger,Australia,b970a03f
1001351,MC Henriques,Australia,32198ae0
1001351,N Dickwella,Sri Lanka,45963d9e
1001351,PJ Cummins,Australia,ded9240e
1001351,S Prasanna,Sri Lanka,f78e7113
1001351,SL Malinga,Sri Lanka,a12e1d51
1001351,TAM Siriwardana,Sri Lanka,bf7842c9
1001351,TD Paine,Australia,5748e866
1001351,TM Head,Australia,12b610c2
1001351,WU Tharanga,Sri Lanka,7ed9fd56
1001353,A Zampa,Australia,14f96089
1001353,AJ Finch,Australia,b8d490fd
1001353,AJ Turner,Australia,ff1e12a0
1001353,BKG Mendis,Sri Lanka,5d1e7582
1001353,BR Dunk,Australia,272d796e
1001353,CK Kapugedera,Sri Lanka,cfad138c
1001353,DAS Gunaratne,Sri Lanka,770494eb
1001353,EMDY Munaweera,Sri Lanka,5a22d91c
1001353,JA Richardson,Australia,1ee08e9a
1001353,JP Faulkner,Australia,808f425a
1001353,JRMVB Sanjaya,Sri Lanka,530b20e3
1001353,KMDN Kulasekara,Sri Lanka,469ea22b
1001353,M Klinger,Australia,b970a03f
1001353,MC Henriques,Australia,32198ae0
1001353,MD Shanaka,Sri Lanka,3ff033bb
1001353,PJ Cummins,Australia,ded9240e
1001353,S Prasanna,Sri Lanka,f78e7113
1001353,SL Malinga,Sri Lanka,a12e1d51
1001353,TAM Siriwardana,Sri Lanka,bf7842c9
1001353,TD Paine,Australia,5748e866
1001353,TM Head,Australia,12b610c2
1001353,WU Tharanga,Sri Lanka,7ed9fd56
1004729,AR McBrine,Ireland,e957b38f
1004729,Anshuman Rath,Hong Kong,552b228c
1004729,Babar Hayat,Hong Kong,fbb657bb
1004729,C Carter,Hong Kong,1e25b5bf
1004729,CA Young,Ireland,bd0a4a7d
1004729,DA Rankin,Ireland,ab859427
1004729,Ehsan Khan,Hong Kong,d3851cd8
1004729,Ehsan Nawaz,Hong Kong,70456281
1004729,GJ Thompson,Ireland,91f0792f
1004729,J Little,Ireland,9061a703
1004729,J Mulder,Ireland,6b64e7a3
1004729,JNK Shannon,Ireland,6e161a33
1004729,KJ O'Brien,Ireland,243431b5
1004729,L Tucker,Ireland,3979b5e0
1004729,Nadeem Ahmed,Hong Kong,023f6b02
1004729,SP Terry,Ireland,7f87204d
1004729,Shahid Wasif,Hong Kong,2cc08c3c
1004729,Tanveer Ahmed,Hong Kong,571f11e4
1004729,Tanwir Afzal,Hong Kong,5f5ca1a7
1004729,WTS Porterfield,Ireland,ec02b798
1007655,AG Cremer,Zimbabwe,9f0270e0
1007655,AR Patel,India,2e171977
1007655,AT Rayudu,India,70d205c9
1007655,CJ Chibhabha,Zimbabwe,f32dbc84
1007655,CT Mutombodzi,Zimbabwe,26f12506
1007655,DT Tiripano,Zimbabwe,dbfb8218
1007655,E Chigumbura,Zimbabwe,d2babdd5
1007655,H Masakadza,Zimbabwe,31fbf891
1007655,JD Unadkat,India,1e66c162
1007655,JJ Bumrah,India,462411b3
1007655,KL Rahul,India,b17e2f24
1007655,KM Jadhav,India,99d63244
1007655,MK Pandey,India,93b4fc78
1007655,MN Waller,Zimbabwe,ec4dada1
1007655,MS Dhoni,India,4a8a2e3b
1007655,Mandeep Singh,India,c3a96caf
1007655,N Madziva,Zimbabwe,4a36c370
1007655,R Dhawan,India,26a85969
1007655,R Mutumbami,Zimbabwe,5fef85ee
1007655,Sikandar Raza,Zimbabwe,26d041c4
1007655,T Muzarabani,Zimbabwe,a945bb28
1007655,YS Chahal,India,57ee1fde
1007657,AG Cremer,Zimbabwe,9f0270e0
1007657,AR Patel,India,2e171977
1007657,AT Rayudu,India,70d205c9
1007657,BB Sran,India,d8b2f218
1007657,CJ Chibhabha,Zimbabwe,f32dbc84
1007657,CT Mutombodzi,Zimbabwe,26f12506
1007657,DS Kulkarni,India,d2a989fc
1007657,DT Tiripano,Zimbabwe,dbfb8218
1007657,E Chigumbura,Zimbabwe,d2babdd5
1007657,H Masakadza,Zimbabwe,31fbf891
1007657,JJ Bumrah,India,462411b3
1007657,KL Rahul,India,b17e2f24
1007657,KM Jadhav,India,99d63244
1007657,MK Pandey,India,93b4fc78
1007657,MN Waller,Zimbabwe,ec4dada1
1007657,MS Dhoni,India,4a8a2e3b
1007657,Mandeep Singh,India,c3a96caf
1007657,N Madziva,Zimbabwe,4a36c370
1007657,PJ Moor,Zimbabwe,a1d3540a
1007657,Sikandar Raza,Zimbabwe,26d041c4
1007657,T Muzarabani,Zimbabwe,a945bb28
1007657,YS Chahal,India,57ee1fde
1007659,AG Cremer,Zimbabwe,9f0270e0
1007659,AR Patel,India,2e171977
1007659,AT Rayudu,India,70d205c9
1007659,BB Sran,India,d8b2f218
1007659,CJ Chibhabha,Zimbabwe,f32dbc84
1007659,DS Kulkarni,India,d2a989fc
1007659,DT Tiripano,Zimbabwe,dbfb8218
1007659,E Chigumbura,Zimbabwe,d2babdd5
1007659,H Masakadza,Zimbabwe,31fbf891
1007659,JJ Bumrah,India,462411b3
1007659,KL Rahul,India,b17e2f24
1007659,KM Jadhav,India,99d63244
1007659,MK Pandey,India,93b4fc78
1007659,MN Waller,Zimbabwe,ec4dada1
1007659,MS Dhoni,India,4a8a2e3b
1007659,Mandeep Singh,India,c3a96caf
1007659,N Madziva,Zimbabwe,4a36c370
1007659,PJ Moor,Zimbabwe,a1d3540a
1007659,T Maruma,Zimbabwe,f55c526f
1007659,TL Chatara,Zimbabwe,5bbabe59
1007659,V Sibanda,Zimbabwe,0fdabe05
1007659,YS Chahal,India,57ee1fde
1019979,BM Wheeler,New Zealand,397f4d3a
1019979,C Munro,New Zealand,af2c687b
1019979,C de Grandhomme,New Zealand,94d7f855
1019979,CJ Anderson,New Zealand,8abdf100
1019979,Imrul Kayes,Bangladesh,5fbe14fc
1019979,KS Williamson,New Zealand,d027ba9f
1019979,L Ronchi,New Zealand,0fa5042b
1019979,LH Ferguson,New Zealand,2f9d0389
1019979,MJ Henry,New Zealand,e84ac20c
1019979,MJ Santner,New Zealand,e4a0deae
1019979,Mahmudullah,Bangladesh,bf1d7d3e
1019979,Mashrafe Mortaza,Bangladesh,e186f49c
1019979,Mosaddek Hossain,Bangladesh,8919756f
1019979,Mustafizur Rahman,Bangladesh,0a8fce53
1019979,NT Broom,New Zealand,a354c917
1019979,Nurul Hasan,Bangladesh,d365d463
1019979,Rubel Hossain,Bangladesh,f56cd097
1019979,Sabbir Rahman,Bangladesh,7147f314
1019979,Shakib Al Hasan,Bangladesh,7dc35884
1019979,Soumya Sarkar,Bangladesh,4d9f9686
1019979,TC Bruce,New Zealand,f92c9151
1019979,Tamim Iqbal,Bangladesh,3b041a12
1019981,BM Wheeler,New Zealand,397f4d3a
1019981,C Munro,New Zealand,af2c687b
1019981,C de Grandhomme,New Zealand,94d7f855
1019981,CJ Anderson,New Zealand,8abdf100
1019981,IS Sodhi,New Zealand,641ac5ff
1019981,Imrul Kayes,Bangladesh,5fbe14fc
1019981,JDS Neesham,New Zealand,9219eff0
1019981,KS Williamson,New Zealand,d027ba9f
1019981,L Ronchi,New Zealand,0fa5042b
1019981,MJ Santner,New Zealand,e4a0deae
1019981,Mahmudullah,Bangladesh,bf1d7d3e
1019981,Mashrafe Mortaza,Bangladesh,e186f49c
1019981,Mosaddek Hossain,Bangladesh,8919756f
1019981,Mustafizur Rahman,Bangladesh,0a8fce53
1019981,Nurul Hasan,Bangladesh,d365d463
1019981,Rubel Hossain,Bangladesh,f56cd097
1019981,Sabbir Rahman,Bangladesh,7147f314
1019981,Shakib Al Hasan,Bangladesh,7dc35884
1019981,Soumya Sarkar,Bangladesh,4d9f9686
1019981,TA Boult,New Zealand,a818c1be
1019981,TC Bruce,New Zealand,f92c9151
1019981,Tamim Iqbal,Bangladesh,3b041a12
1019983,BM Wheeler,New Zealand,397f4d3a
1019983,C Munro,New Zealand,af2c687b
1019983,C de Grandhomme,New Zealand,94d7f855
1019983,CJ Anderson,New Zealand,8abdf100
1019983,IS Sodhi,New Zealand,641ac5ff
1019983,Imrul Kayes,Bangladesh,5fbe14fc
1019983,JDS Neesham,New Zealand,9219eff0
1019983,KS Williamson,New Zealand,d027ba9f
1019983,MJ Santner,New Zealand,e4a0deae
1019983,Mahmudullah,Bangladesh,bf1d7d3e
1019983,Mashrafe Mortaza,Bangladesh,e186f49c
1019983,Mosaddek Hossain,Bangladesh,8919756f
1019983,Nurul Hasan,Bangladesh,d365d463
1019983,Rubel Hossain,Bangladesh,f56cd097
1019983,Sabbir Rahman,Bangladesh,7147f314
1019983,Shakib Al Hasan,Bangladesh,7dc35884
1019983,Soumya Sarkar,Bangladesh,4d9f9686
1019983,TA Blundell,New Zealand,21e5f325
1019983,TA Boult,New Zealand,a818c1be
1019983,TC Bruce,New Zealand,f92c9151
1019983,Tamim Iqbal,Bangladesh,3b041a12
1019983,Taskin Ahmed,Bangladesh,ef18b66e
1020029,AL Phehlukwayo,South Africa,ab6b1c45
1020029,BM Wheeler,New Zealand,397f4d3a
1020029,C Munro,New Zealand,af2c687b
1020029,C de Grandhomme,New Zealand,94d7f855
1020029,CH Morris,South Africa,fb66ce1f
1020029,CJ Anderson,New Zealand,8abdf100
1020029,D Paterson,South Africa,462d7c62
1020029,F Behardien,South Africa,dce2019b
1020029,F du Plessis,South Africa,3355b542
1020029,HM Amla,South Africa,e798611a
1020029,Imran Tahir,South Africa,acee4cc4
1020029,JP Duminy,South Africa,2e8994e7
1020029,L Ronchi,New Zealand,0fa5042b
1020029,MJ Santner,New Zealand,e4a0deae
1020029,Q de Kock,South Africa,372455c4
1020029,TA Boult,New Zealand,a818c1be
1020029,TC Bruce,New Zealand,f92c9151
1020029,TG Southee,New Zealand,13c35c9e
1020029,WD Parnell,South Africa,3a60e0b5
1031431,AB de Villiers,South Africa,c4487b84
1031431,AD Hales,England,92aeac25
1031431,AL Phehlukwayo,South Africa,ab6b1c45
1031431,CJ Jordan,England,ffe699c0
1031431,D Pretorius,South Africa,11614d87
1031431,DA Miller,South Africa,d67d5f00
1031431,DJ Willey,England,7f048519
1031431,EJG Morgan,England,d2a6c0e6
1031431,F Behardien,South Africa,dce2019b
1031431,Imran Tahir,South Africa,acee4cc4
1031431,JC Buttler,England,99b75528
1031431,JJ Roy,England,d1c36f5c
1031431,JM Bairstow,England,abb83e27
1031431,JT Smuts,South Africa,42172c3c
1031431,LA Dawson,England,4a461c24
1031431,M Mosehle,South Africa,8836fcac
1031431,MA Wood,England,8d92a2c3
1031431,MS Crane,England,f0a0204e
1031431,RR Hendricks,South Africa,b8cc58c9
1031431,SW Billings,England,c16d4035
1031431,T Shamsi,South Africa,a03bba42
1031431,WD Parnell,South Africa,3a60e0b5
1031433,AB de Villiers,South Africa,c4487b84
1031433,AL Phehlukwayo,South Africa,ab6b1c45
1031433,CH Morris,South Africa,fb66ce1f
1031433,CJ Jordan,England,ffe699c0
1031433,D Paterson,South Africa,462d7c62
1031433,DA Miller,South Africa,d67d5f00
1031433,DJ Willey,England,7f048519
1031433,EJG Morgan,England,d2a6c0e6
1031433,F Behardien,South Africa,dce2019b
1031433,JC Buttler,England,99b75528
1031433,JJ Roy,England,d1c36f5c
1031433,JM Bairstow,England,abb83e27
1031433,JT Smuts,South Africa,42172c3c
1031433,LA Dawson,England,4a461c24
1031433,LE Plunkett,England,9a963804
1031433,LS Livingstone,England,50c6bc2b
1031433,M Morkel,South Africa,5bb5a915
1031433,M Mosehle,South Africa,8836fcac
1031433,RR Hendricks,South Africa,b8cc58c9
1031433,SW Billings,England,c16d4035
1031433,T Shamsi,South Africa,a03bba42
1031433,TK Curran,England,e86754b2
1031435,AB de Villiers,South Africa,c4487b84
1031435,AD Hales,England,92aeac25
1031435,AL Phehlukwayo,South Africa,ab6b1c45
1031435,CH Morris,South Africa,fb66ce1f
1031435,CJ Jordan,England,ffe699c0
1031435,D Paterson,South Africa,462d7c62
1031435,DA Miller,South Africa,d67d5f00
1031435,DJ Malan,England,ad9c32a2
1031435,DJ Willey,England,7f048519
1031435,F Behardien,South Africa,dce2019b
1031435,Imran Tahir,South Africa,acee4cc4
1031435,JC Buttler,England,99b75528
1031435,JJ Roy,England,d1c36f5c
1031435,JT Smuts,South Africa,42172c3c
1031435,LE Plunkett,England,9a963804
1031435,LS Livingstone,England,50c6bc2b
1031435,M Morkel,South Africa,5bb5a915
1031435,M Mosehle,South Africa,8836fcac
1031435,MS Crane,England,f0a0204e
1031435,RR Hendricks,South Africa,b8cc58c9
1031435,SW Billings,England,c16d4035
1031435,TK Curran,England,e86754b2
1031665,AR Nurse,West Indies,4a745f65
1031665,AU Rashid,England,249d60c9
1031665,CAK Walton,West Indies,bbff906c
1031665,CJ Jordan,England,ffe699c0
1031665,CR Brathwaite,West Indies,e342e5fb
1031665,DJ Willey,England,7f048519
1031665,E Lewis,West Indies,0ebfb1ad
1031665,EJG Morgan,England,d2a6c0e6
1031665,JC Buttler,England,99b75528
1031665,JE Root,England,a343262c
1031665,JE Taylor,West Indies,4180d897
1031665,JJ Roy,England,d1c36f5c
1031665,JM Bairstow,England,abb83e27
1031665,KA Pollard,West Indies,a757b0d8
1031665,KOK Williams,West Indies,78cb83f3
1031665,LE Plunkett,England,9a963804
1031665,MN Samuels,West Indies,f846de6a
1031665,R Powell,West Indies,650d5e49
1031665,SP Narine,West Indies,9d430b40
1031665,TK Curran,England,e86754b2
1034825,A Nehra,India,96fd40ae
1034825,AU Rashid,England,249d60c9
1034825,BA Stokes,England,e087956b
1034825,CJ Jordan,England,ffe699c0
1034825,EJG Morgan,England,d2a6c0e6
1034825,HH Pandya,India,dbe50b21
1034825,JC Buttler,England,99b75528
1034825,JE Root,England,a343262c
1034825,JJ Bumrah,India,462411b3
1034825,JJ Roy,England,d1c36f5c
1034825,KL Rahul,India,b17e2f24
1034825,LE Plunkett,England,9a963804
1034825,MK Pandey,India,93b4fc78
1034825,MM Ali,England,bb351c23
1034825,MS Dhoni,India,4a8a2e3b
1034825,Parvez Rasool,India,9170ff49
1034825,SK Raina,India,1dc12ab9
1034825,SW Billings,England,c16d4035
1034825,TS Mills,England,245c97cb
1034825,V Kohli,India,ba607b88
1034825,YS Chahal,India,57ee1fde
1034825,Yuvraj Singh,India,1c914163
1034827,A Mishra,India,6b19d823
1034827,A Nehra,India,96fd40ae
1034827,AU Rashid,England,249d60c9
1034827,BA Stokes,England,e087956b
1034827,CJ Jordan,England,ffe699c0
1034827,EJG Morgan,England,d2a6c0e6
1034827,HH Pandya,India,dbe50b21
1034827,JC Buttler,England,99b75528
1034827,JE Root,England,a343262c
1034827,JJ Bumrah,India,462411b3
1034827,JJ Roy,England,d1c36f5c
1034827,KL Rahul,India,b17e2f24
1034827,LA Dawson,England,4a461c24
1034827,MK Pandey,India,93b4fc78
1034827,MM Ali,England,bb351c23
1034827,MS Dhoni,India,4a8a2e3b
1034827,SK Raina,India,1dc12ab9
1034827,SW Billings,England,c16d4035
1034827,TS Mills,England,245c97cb
1034827,V Kohli,India,ba607b88
1034827,YS Chahal,India,57ee1fde
1034827,Yuvraj Singh,India,1c914163
1034829,A Mishra,India,6b19d823
1034829,A Nehra,India,96fd40ae
1034829,AU Rashid,England,249d60c9
1034829,BA Stokes,England,e087956b
1034829,CJ Jordan,England,ffe699c0
1034829,EJG Morgan,England,d2a6c0e6
1034829,HH Pandya,India,dbe50b21
1034829,JC Buttler,England,99b75528
1034829,JE Root,England,a343262c
1034829,JJ Bumrah,India,462411b3
1034829,JJ Roy,England,d1c36f5c
1034829,KL Rahul,India,b17e2f24
1034829,LE Plunkett,England,9a963804
1034829,MM Ali,England,bb351c23
1034829,MS Dhoni,India,4a8a2e3b
1034829,RR Pant,India,919a3be2
1034829,SK Raina,India,1dc12ab9
1034829,SW Billings,England,c16d4035
1034829,TS Mills,England,245c97cb
1034829,V Kohli,India,ba607b88
1034829,YS Chahal,India,57ee1fde
1034829,Yuvraj Singh,India,1c914163
1040485,AR McBrine,Ireland,e957b38f
1040485,Amir Hamza,Afghanistan,dca1ac2e
1040485,Asghar Stanikzai,Afghanistan,88679525
1040485,CA Young,Ireland,bd0a4a7d
1040485,GC Wilson,Ireland,05de1a5a
1040485,GH Dockrell,Ireland,99cddc5e
1040485,GJ Thompson,Ireland,91f0792f
1040485,J Mulder,Ireland,6b64e7a3
1040485,KJ O'Brien,Ireland,243431b5
1040485,Karim Janat,Afghanistan,62175638
1040485,L Tucker,Ireland,3979b5e0
1040485,Mohammad Nabi,Afghanistan,62af8546
1040485,Mohammad Shahzad,Afghanistan,d6dcb0c9
1040485,Najeeb Tarakai,Afghanistan,2683e28b
1040485,Najibullah Zadran,Afghanistan,1212cbec
1040485,PR Stirling,Ireland,cf494ffe
1040485,Rashid Khan,Afghanistan,5f547c8b
1040485,SR Thompson,Ireland,7f3ad1ed
1040485,Samiullah Shenwari,Afghanistan,61646132
1040485,Shafiqullah,Afghanistan,ba4d600a
1040485,Shapoor Zadran,Afghanistan,fccebff9
1040485,WTS Porterfield,Ireland,ec02b798
1040489,AR McBrine,Ireland,e957b38f
1040489,Amir Hamza,Afghanistan,dca1ac2e
1040489,Asghar Stanikzai,Afghanistan,88679525
1040489,BJ McCarthy,Ireland,3766056b
1040489,GC Wilson,Ireland,05de1a5a
1040489,GH Dockrell,Ireland,99cddc5e
1040489,GJ Thompson,Ireland,91f0792f
1040489,J Mulder,Ireland,6b64e7a3
1040489,KJ O'Brien,Ireland,243431b5
1040489,Karim Janat,Afghanistan,62175638
1040489,L Tucker,Ireland,3979b5e0
1040489,Mohammad Nabi,Afghanistan,62af8546
1040489,Mohammad Shahzad,Afghanistan,d6dcb0c9
1040489,Najeeb Tarakai,Afghanistan,2683e28b
1040489,Najibullah Zadran,Afghanistan,1212cbec
1040489,PR Stirling,Ireland,cf494ffe
1040489,Rashid Khan,Afghanistan,5f547c8b
1040489,SR Thompson,Ireland,7f3ad1ed
1040489,Samiullah Shenwari,Afghanistan,61646132
1040489,Shapoor Zadran,Afghanistan,fccebff9
1040489,Usman Ghani,Afghanistan,e3829b2a
1040489,WTS Porterfield,Ireland,ec02b798
1041615,AD Russell,West Indies,bbd41817
1041615,ADS Fletcher,West Indies,1bae756b
1041615,AM Rahane,India,29e95537
1041615,B Kumar,India,2e81a32d
1041615,CR Brathwaite,West Indies,e342e5fb
1041615,DJ Bravo,West Indies,87e562a9
1041615,E Lewis,West Indies,0ebfb1ad
1041615,J Charles,West Indies,09a9d073
1041615,JJ Bumrah,India,462411b3
1041615,KA Pollard,West Indies,a757b0d8
1041615,KL Rahul,India,b17e2f24
1041615,LMP Simmons,West Indies,89f64c19
1041615,MN Samuels,West Indies,f846de6a
1041615,MS Dhoni,India,4a8a2e3b
1041615,Mohammed Shami,India,8cf9814c
1041615,R Ashwin,India,495d42a5
1041615,RA Jadeja,India,fe93fd9d
1041615,RG Sharma,India,740742ef
1041615,S Badree,West Indies,76388dc8
1041615,SP Narine,West Indies,9d430b40
1041615,STR Binny,India,bd17b45f
1041615,V Kohli,India,ba607b88
1041617,ADS Fletcher,West Indies,1bae756b
1041617,B Kumar,India,2e81a32d
1041617,CR Brathwaite,West Indies,e342e5fb
1041617,DJ Bravo,West Indies,87e562a9
1041617,E Lewis,West Indies,0ebfb1ad
1041617,J Charles,West Indies,09a9d073
1041617,JJ Bumrah,India,462411b3
1041617,KA Pollard,West Indies,a757b0d8
1041617,KL Rahul,India,b17e2f24
1041617,LMP Simmons,West Indies,89f64c19
1041617,MN Samuels,West Indies,f846de6a
1041617,MS Dhoni,India,4a8a2e3b
1041617,Mohammed Shami,India,8cf9814c
1041617,R Ashwin,India,495d42a5
1041617,RA Jadeja,India,fe93fd9d
1041617,S Badree,West Indies,76388dc8
1041617,SP Narine,West Indies,9d430b40
1041617,V Kohli,India,ba607b88
1043989,A Gardner,Australia,bc969efb
1043989,A Wellington,Australia,9b3bcca4
1043989,AE Satterthwaite,New Zealand,72b7ed1e
1043989,AJ Blackwell,Australia,b9164a9b
1043989,AJ Healy,Australia,321644de
1043989,AM Peterson,New Zealand,ae2c396f
1043989,BL Mooney,Australia,52d1dbc8
1043989,EC Perry,New Zealand,0de3060f
1043989,EJ Villani,Australia,cde96d97
1043989,EM Bermingham,New Zealand,180240d4
1043989,HR Huddleston,New Zealand,8d6b36e3
1043989,JL Jonassen,Australia,0475a86b
1043989,KJ Martin,New Zealand,cf75a839
1043989,KM Beams,Australia,fa8f9dc3
1043989,KT Perkins,New Zealand,78ad3258
1043989,LM Kasperek,New Zealand,9b73d523
1043989,LMM Tahuhu,New Zealand,60471339
1043989,M Strano,Australia,f57d5dbb
1043989,ML Schutt,Australia,17608a6f
1043989,MM Lanning,Australia,27e003ce
1043989,RH Priest,New Zealand,e6f0408a
1043989,SW Bates,New Zealand,89bbc67a
1043993,A Gardner,Australia,bc969efb
1043993,A Wellington,Australia,9b3bcca4
1043993,AC Kerr,New Zealand,7673c908
1043993,AE Satterthwaite,New Zealand,72b7ed1e
1043993,AJ Blackwell,Australia,b9164a9b
1043993,AJ Healy,Australia,321644de
1043993,AM Peterson,New Zealand,ae2c396f
1043993,BL Mooney,Australia,52d1dbc8
1043993,EC Perry,New Zealand,0de3060f
1043993,EJ Villani,Australia,cde96d97
1043993,EM Bermingham,New Zealand,180240d4
1043993,HR Huddleston,New Zealand,8d6b36e3
1043993,JL Jonassen,Australia,0475a86b
1043993,KJ Martin,New Zealand,cf75a839
1043993,KM Beams,Australia,fa8f9dc3
1043993,LMM Tahuhu,New Zealand,60471339
1043993,M Strano,Australia,f57d5dbb
1043993,ML Green,New Zealand,865eae1f
1043993,ML Schutt,Australia,17608a6f
1043993,MM Lanning,Australia,27e003ce
1043993,RH Priest,New Zealand,e6f0408a
1043993,SW Bates,New Zealand,89bbc67a
1044211,BMSM Kumari,Sri Lanka,b55fb828
1044211,EA Osborne,Australia,fe731c62
1044211,EA Perry,Australia,be150fc8
1044211,GWHM Perera,Sri Lanka,53068b45
1044211,HML Madushani,Sri Lanka,07485bb9
1044211,I Ranaweera,Sri Lanka,a61850e6
1044211,JL Jonassen,Australia,0475a86b
1044211,KADA Kanchana,Sri Lanka,4ac6664d
1044211,KDU Prabodhani,Sri Lanka,a0fdf513
1044211,KM Beams,Australia,fa8f9dc3
1044211,LE Kaushalya,Sri Lanka,8b552293
1044211,MADD Surangika,Sri Lanka,3f440bd6
1044211,MGMCP Gunawardene,Sri Lanka,b37b035c
1044211,ML Schutt,Australia,17608a6f
1044211,NE Bolton,Australia,dd883071
1044211,PM Weerakkody,Sri Lanka,1b3718d2
1044211,RM Farrell,Australia,4ed7d23f
1050217,ADS Fletcher,West Indies,1bae756b
1050217,Babar Azam,Pakistan,8a75e999
1050217,CR Brathwaite,West Indies,e342e5fb
1050217,DJ Bravo,West Indies,87e562a9
1050217,E Lewis,West Indies,0ebfb1ad
1050217,Hasan Ali,Pakistan,2911de16
1050217,Imad Wasim,Pakistan,9cb8d7a6
1050217,J Charles,West Indies,09a9d073
1050217,JE Taylor,West Indies,4180d897
1050217,KA Pollard,West Indies,a757b0d8
1050217,Khalid Latif,Pakistan,5eea345c
1050217,MN Samuels,West Indies,f846de6a
1050217,Mohammad Nawaz (3),Pakistan,3086f7a4
1050217,N Pooran,West Indies,3241e3fd
1050217,S Badree,West Indies,76388dc8
1050217,SP Narine,West Indies,9d430b40
1050217,Sarfraz Ahmed,Pakistan,2254ab79
1050217,Sharjeel Khan,Pakistan,193ef196
1050217,Shoaib Malik,Pakistan,64c34cd0
1050217,Sohail Tanvir,Pakistan,64d43928
1050217,Umar Akmal,Pakistan,fd2bf2a0
1050217,Wahab Riaz,Pakistan,b3118300
1050219,ADS Fletcher,West Indies,1bae756b
1050219,Babar Azam,Pakistan,8a75e999
1050219,CR Brathwaite,West Indies,e342e5fb
1050219,DJ Bravo,West Indies,87e562a9
1050219,E Lewis,West Indies,0ebfb1ad
1050219,Hasan Ali,Pakistan,2911de16
1050219,Imad Wasim,Pakistan,9cb8d7a6
1050219,J Charles,West Indies,09a9d073
1050219,JE Taylor,West Indies,4180d897
1050219,KA Pollard,West Indies,a757b0d8
1050219,Khalid Latif,Pakistan,5eea345c
1050219,MN Samuels,West Indies,f846de6a
1050219,Mohammad Nawaz (3),Pakistan,3086f7a4
1050219,N Pooran,West Indies,3241e3fd
1050219,S Badree,West Indies,76388dc8
1050219,SP Narine,West Indies,9d430b40
1050219,Sarfraz Ahmed,Pakistan,2254ab79
1050219,Sharjeel Khan,Pakistan,193ef196
1050219,Shoaib Malik,Pakistan,64c34cd0
1050219,Sohail Tanvir,Pakistan,64d43928
1050219,Umar Akmal,Pakistan,fd2bf2a0
1050219,Wahab Riaz,Pakistan,b3118300
1050221,ADS Fletcher,West Indies,1bae756b
1050221,Babar Azam,Pakistan,8a75e999
1050221,CAK Walton,West Indies,bbff906c
1050221,CR Brathwaite,West Indies,e342e5fb
1050221,DJ Bravo,West Indies,87e562a9
1050221,Imad Wasim,Pakistan,9cb8d7a6
1050221,J Charles,West Indies,09a9d073
1050221,JE Taylor,West Indies,4180d897
1050221,KA Pollard,West Indies,a757b0d8
1050221,KOK Williams,West Indies,78cb83f3
1050221,Khalid Latif,Pakistan,5eea345c
1050221,MN Samuels,West Indies,f846de6a
1050221,Mohammad Amir,Pakistan,e174dadd
1050221,Mohammad Nawaz (3),Pakistan,3086f7a4
1050221,N Pooran,West Indies,3241e3fd
1050221,Rumman Raees,Pakistan,1c790f4f
1050221,SP Narine,West Indies,9d430b40
1050221,Sarfraz Ahmed,Pakistan,2254ab79
1050221,Sharjeel Khan,Pakistan,193ef196
1050221,Shoaib Malik,Pakistan,64c34cd0
1050221,Sohail Tanvir,Pakistan,64d43928
1050221,Umar Akmal,Pakistan,fd2bf2a0
1050615,Bismah Maroof,Pakistan,3b770527
1050615,EC Perry,New Zealand,0de3060f
1050615,Iram Javed,Pakistan,dc596fac
1050615,Javeria Khan,Pakistan,d921449d
1050615,KT Perkins,New Zealand,78ad3258
1050615,LMM Tahuhu,New Zealand,60471339
1050615,MJG Nielsen,New Zealand,e2410b5e
1050615,Nain Abidi,Pakistan,5486d41f
