country,player,player_id,match_id,season
Australia,AJ Finch,b8d490fd,1001349,2016/17
Australia,M Klinger,b970a03f,1001349,2016/17
Australia,TM Head,12b610c2,1001349,2016/17
Australia,MC Henriques,32198ae0,1001349,2016/17
Australia,AJ Turner,ff1e12a0,1001349,2016/17
Australia,JP Faulkner,808f425a,1001349,2016/17
Australia,TD Paine,5748e866,1001349,2016/17
Australia,PJ Cummins,ded9240e,1001349,2016/17
Australia,A Zampa,14f96089,1001349,2016/17
Australia,B Stanlake,6834d1f2,1001349,2016/17
Australia,AJ Tye,7c7d63a2,1001349,2016/17
Sri Lanka,N Dickwella,45963d9e,1001349,2016/17
Sri Lanka,WU Tharanga,7ed9fd56,1001349,2016/17
Sri Lanka,EMDY Munaweera,5a22d91c,1001349,2016/17
Sri Lanka,DAS Gunaratne,770494eb,1001349,2016/17
Sri Lanka,TAM Siriwardana,bf7842c9,1001349,2016/17
Sri Lanka,CK Kapugedera,cfad138c,1001349,2016/17
Sri Lanka,S Prasanna,f78e7113,1001349,2016/17
Sri Lanka,JRMVB Sanjaya,530b20e3,1001349,2016/17
Sri Lanka,SL Malinga,a12e1d51,1001349,2016/17
Sri Lanka,KMDN Kulasekara,469ea22b,1001349,2016/17
Sri Lanka,PADLR Sandakan,79aad751,1001349,2016/17
Australia,M Klinger,b970a03f,1001351,2016/17
Australia,AJ Finch,b8d490fd,1001351,2016/17
Australia,BR Dunk,272d796e,1001351,2016/17
Australia,MC Henriques,32198ae0,1001351,2016/17
Australia,TM Head,12b610c2,1001351,2016/17
Australia,AJ Turner,ff1e12a0,1001351,2016/17
Australia,JP Faulkner,808f425a,1001351,2016/17
Australia,TD Paine,5748e866,1001351,2016/17
Australia,PJ Cummins,ded9240e,1001351,2016/17
Australia,AJ Tye,7c7d63a2,1001351,2016/17
Australia,JA Richardson,1ee08e9a,1001351,2016/17
Sri Lanka,N Dickwella,45963d9e,1001351,2016/17
Sri Lanka,WU Tharanga,7ed9fd56,1001351,2016/17
Sri Lanka,EMDY Munaweera,5a22d91c,1001351,2016/17
Sri Lanka,BKG Mendis,5d1e7582,1001351,2016/17
Sri Lanka,DAS Gunaratne,770494eb,1001351,2016/17
Sri Lanka,TAM Siriwardana,bf7842c9,1001351,2016/17
Sri Lanka,CK Kapugedera,cfad138c,1001351,2016/17
Sri Lanka,S Prasanna,f78e7113,1001351,2016/17
Sri Lanka,KMDN Kulasekara,469ea22b,1001351,2016/17
Sri Lanka,SL Malinga,a12e1d51,1001351,2016/17
Sri Lanka,JRMVB Sanjaya,530b20e3,1001351,2016/17
Australia,AJ Finch,b8d490fd,1001353,2016/17
Australia,M Klinger,b970a03f,1001353,2016/17
Australia,BR Dunk,272d796e,1001353,2016/17
Australia,TM Head,12b610c2,1001353,2016/17
Australia,MC Henriques,32198ae0,1001353,2016/17
Australia,AJ Turner,ff1e12a0,1001353,2016/17
Australia,JP Faulkner,808f425a,1001353,2016/17
Australia,TD Paine,5748e866,1001353,2016/17
Australia,PJ Cummins,ded9240e,1001353,2016/17
Australia,JA Richardson,1ee08e9a,1001353,2016/17
Australia,A Zampa,14f96089,1001353,2016/17
Sri Lanka,EMDY Munaweera,5a22d91c,1001353,2016/17
Sri Lanka,WU Tharanga,7ed9fd56,1001353,2016/17
Sri Lanka,BKG Mendis,5d1e7582,1001353,2016/17
Sri Lanka,DAS Gunaratne,770494eb,1001353,2016/17
Sri Lanka,TAM Siriwardana,bf7842c9,1001353,2016/17
Sri Lanka,CK Kapugedera,cfad138c,1001353,2016/17
Sri Lanka,MD Shanaka,3ff033bb,1001353,2016/17
Sri Lanka,S Prasanna,f78e7113,1001353,2016/17
Sri Lanka,KMDN Kulasekara,469ea22b,1001353,2016/17
Sri Lanka,SL Malinga,a12e1d51,1001353,2016/17
Sri Lanka,JRMVB Sanjaya,530b20e3,1001353,2016/17
Hong Kong,Nizakat Khan,e3eb9e46,1004729,2016
Hong Kong,Aizaz Khan,f6c2659d,1004729,2016
Hong Kong,Babar Hayat,fbb657bb,1004729,2016
Hong Kong,Anshuman Rath,552b228c,1004729,2016
Hong Kong,Ehsan Khan,d3851cd8,1004729,2016
Hong Kong,Tanwir Afzal,5f5ca1a7,1004729,2016
Hong Kong,Shahid Wasif,2cc08c3c,1004729,2016
Hong Kong,Tanveer Ahmed,571f11e4,1004729,2016
Hong Kong,Ehsan Nawaz,70456281,1004729,2016
Hong Kong,Nadeem Ahmed,023f6b02,1004729,2016
Hong Kong,C Carter,1e25b5bf,1004729,2016
Ireland,WTS Porterfield,ec02b798,1004729,2016
Ireland,DA Rankin,ab859427,1004729,2016
Ireland,SP Terry,7f87204d,1004729,2016
Ireland,JNK Shannon,6e161a33,1004729,2016
Ireland,KJ O'Brien,243431b5,1004729,2016
Ireland,GJ Thompson,91f0792f,1004729,2016
Ireland,AR McBrine,e957b38f,1004729,2016
Ireland,L Tucker,3979b5e0,1004729,2016
Ireland,J Mulder,6b64e7a3,1004729,2016
Ireland,J Little,9061a703,1004729,2016
Ireland,CA Young,bd0a4a7d,1004729,2016
India,KL Rahul,b17e2f24,1007655,2016
India,Mandeep Singh,c3a96caf,1007655,2016
India,AT Rayudu,70d205c9,1007655,2016
India,MK Pandey,93b4fc78,1007655,2016
India,KM Jadhav,99d63244,1007655,2016
India,MS Dhoni,4a8a2e3b,1007655,2016
India,AR Patel,2e171977,1007655,2016
India,R Dhawan,26a85969,1007655,2016
India,JJ Bumrah,462411b3,1007655,2016
India,JD Unadkat,1e66c162,1007655,2016
India,YS Chahal,57ee1fde,1007655,2016
Zimbabwe,CJ Chibhabha,f32dbc84,1007655,2016
Zimbabwe,H Masakadza,31fbf891,1007655,2016
Zimbabwe,R Mutumbami,5fef85ee,1007655,2016
Zimbabwe,Sikandar Raza,26d041c4,1007655,2016
Zimbabwe,MN Waller,ec4dada1,1007655,2016
Zimbabwe,CT Mutombodzi,26f12506,1007655,2016
Zimbabwe,E Chigumbura,d2babdd5,1007655,2016
Zimbabwe,AG Cremer,9f0270e0,1007655,2016
Zimbabwe,N Madziva,4a36c370,1007655,2016
Zimbabwe,T Muzarabani,a945bb28,1007655,2016
Zimbabwe,DT Tiripano,dbfb8218,1007655,2016
India,KL Rahul,b17e2f24,1007657,2016
India,Mandeep Singh,c3a96caf,1007657,2016
India,AT Rayudu,70d205c9,1007657,2016
India,MK Pandey,93b4fc78,1007657,2016
India,KM Jadhav,99d63244,1007657,2016
India,MS Dhoni,4a8a2e3b,1007657,2016
India,AR Patel,2e171977,1007657,2016
India,DS Kulkarni,d2a989fc,1007657,2016
India,JJ Bumrah,462411b3,1007657,2016
India,BB Sran,d8b2f218,1007657,2016
India,YS Chahal,57ee1fde,1007657,2016
Zimbabwe,CJ Chibhabha,f32dbc84,1007657,2016
Zimbabwe,H Masakadza,31fbf891,1007657,2016
Zimbabwe,PJ Moor,a1d3540a,1007657,2016
Zimbabwe,Sikandar Raza,26d041c4,1007657,2016
Zimbabwe,CT Mutombodzi,26f12506,1007657,2016
Zimbabwe,MN Waller,ec4dada1,1007657,2016
Zimbabwe,E Chigumbura,d2babdd5,1007657,2016
Zimbabwe,AG Cremer,9f0270e0,1007657,2016
Zimbabwe,N Madziva,4a36c370,1007657,2016
Zimbabwe,DT Tiripano,dbfb8218,1007657,2016
Zimbabwe,T Muzarabani,a945bb28,1007657,2016
India,KL Rahul,b17e2f24,1007659,2016
India,Mandeep Singh,c3a96caf,1007659,2016
India,AT Rayudu,70d205c9,1007659,2016
India,MK Pandey,93b4fc78,1007659,2016
India,KM Jadhav,99d63244,1007659,2016
India,MS Dhoni,4a8a2e3b,1007659,2016
India,AR Patel,2e171977,1007659,2016
India,DS Kulkarni,d2a989fc,1007659,2016
India,JJ Bumrah,462411b3,1007659,2016
India,BB Sran,d8b2f218,1007659,2016
India,YS Chahal,57ee1fde,1007659,2016
Zimbabwe,CJ Chibhabha,f32dbc84,1007659,2016
Zimbabwe,H Masakadza,31fbf891,1007659,2016
Zimbabwe,V Sibanda,0fdabe05,1007659,2016
Zimbabwe,PJ Moor,a1d3540a,1007659,2016
Zimbabwe,MN Waller,ec4dada1,1007659,2016
Zimbabwe,E Chigumbura,d2babdd5,1007659,2016
Zimbabwe,T Maruma,f55c526f,1007659,2016
Zimbabwe,AG Cremer,9f0270e0,1007659,2016
Zimbabwe,N Madziva,4a36c370,1007659,2016
Zimbabwe,DT Tiripano,dbfb8218,1007659,2016
Zimbabwe,TL Chatara,5bbabe59,1007659,2016
Bangladesh,Tamim Iqbal,3b041a12,1019979,2016/17
Bangladesh,Imrul Kayes,5fbe14fc,1019979,2016/17
Bangladesh,Sabbir Rahman,7147f314,1019979,2016/17
Bangladesh,Shakib Al Hasan,7dc35884,1019979,2016/17
Bangladesh,Soumya Sarkar,4d9f9686,1019979,2016/17
Bangladesh,Mahmudullah,bf1d7d3e,1019979,2016/17
Bangladesh,Mosaddek Hossain,8919756f,1019979,2016/17
Bangladesh,Mashrafe Mortaza,e186f49c,1019979,2016/17
Bangladesh,Nurul Hasan,d365d463,1019979,2016/17
Bangladesh,Rubel Hossain,f56cd097,1019979,2016/17
Bangladesh,Mustafizur Rahman,0a8fce53,1019979,2016/17
New Zealand,NT Broom,a354c917,1019979,2016/17
New Zealand,KS Williamson,d027ba9f,1019979,2016/17
New Zealand,C Munro,af2c687b,1019979,2016/17
New Zealand,CJ Anderson,8abdf100,1019979,2016/17
New Zealand,TC Bruce,f92c9151,1019979,2016/17
New Zealand,C de Grandhomme,94d7f855,1019979,2016/17
New Zealand,L Ronchi,0fa5042b,1019979,2016/17
New Zealand,MJ Santner,e4a0deae,1019979,2016/17
New Zealand,BM Wheeler,397f4d3a,1019979,2016/17
New Zealand,MJ Henry,e84ac20c,1019979,2016/17
New Zealand,LH Ferguson,2f9d0389,1019979,2016/17
Bangladesh,Tamim Iqbal,3b041a12,1019981,2016/17
Bangladesh,Imrul Kayes,5fbe14fc,1019981,2016/17
Bangladesh,Sabbir Rahman,7147f314,1019981,2016/17
Bangladesh,Shakib Al Hasan,7dc35884,1019981,2016/17
Bangladesh,Soumya Sarkar,4d9f9686,1019981,2016/17
Bangladesh,Mahmudullah,bf1d7d3e,1019981,2016/17
Bangladesh,Mosaddek Hossain,8919756f,1019981,2016/17
Bangladesh,Nurul Hasan,d365d463,1019981,2016/17
Bangladesh,Mashrafe Mortaza,e186f49c,1019981,2016/17
Bangladesh,Rubel Hossain,f56cd097,1019981,2016/17
Bangladesh,Mustafizur Rahman,0a8fce53,1019981,2016/17
New Zealand,L Ronchi,0fa5042b,1019981,2016/17
New Zealand,KS Williamson,d027ba9f,1019981,2016/17
New Zealand,C Munro,af2c687b,1019981,2016/17
New Zealand,CJ Anderson,8abdf100,1019981,2016/17
New Zealand,TC Bruce,f92c9151,1019981,2016/17
New Zealand,C de Grandhomme,94d7f855,1019981,2016/17
New Zealand,JDS Neesham,9219eff0,1019981,2016/17
New Zealand,MJ Santner,e4a0deae,1019981,2016/17
New Zealand,BM Wheeler,397f4d3a,1019981,2016/17
New Zealand,IS Sodhi,641ac5ff,1019981,2016/17
New Zealand,TA Boult,a818c1be,1019981,2016/17
Bangladesh,Tamim Iqbal,3b041a12,1019983,2016/17
Bangladesh,Soumya Sarkar,4d9f9686,1019983,2016/17
Bangladesh,Sabbir Rahman,7147f314,1019983,2016/17
Bangladesh,Shakib Al Hasan,7dc35884,1019983,2016/17
Bangladesh,Mahmudullah,bf1d7d3e,1019983,2016/17
Bangladesh,Mosaddek Hossain,8919756f,1019983,2016/17
Bangladesh,Nurul Hasan,d365d463,1019983,2016/17
Bangladesh,Rubel Hossain,f56cd097,1019983,2016/17
Bangladesh,Imrul Kayes,5fbe14fc,1019983,2016/17
Bangladesh,Mashrafe Mortaza,e186f49c,1019983,2016/17
Bangladesh,Taskin Ahmed,ef18b66e,1019983,2016/17
New Zealand,KS Williamson,d027ba9f,1019983,2016/17
New Zealand,JDS Neesham,9219eff0,1019983,2016/17
New Zealand,C Munro,af2c687b,1019983,2016/17
New Zealand,TC Bruce,f92c9151,1019983,2016/17
New Zealand,CJ Anderson,8abdf100,1019983,2016/17
New Zealand,C de Grandhomme,94d7f855,1019983,2016/17
New Zealand,TA Blundell,21e5f325,1019983,2016/17
New Zealand,MJ Santner,e4a0deae,1019983,2016/17
New Zealand,BM Wheeler,397f4d3a,1019983,2016/17
New Zealand,TA Boult,a818c1be,1019983,2016/17
New Zealand,IS Sodhi,641ac5ff,1019983,2016/17
New Zealand,GD Phillips,9a46c4e5,1020029,2016/17
New Zealand,KS Williamson,d027ba9f,1020029,2016/17
New Zealand,C Munro,af2c687b,1020029,2016/17
New Zealand,TC Bruce,f92c9151,1020029,2016/17
New Zealand,CJ Anderson,8abdf100,1020029,2016/17
New Zealand,C de Grandhomme,94d7f855,1020029,2016/17
New Zealand,L Ronchi,0fa5042b,1020029,2016/17
New Zealand,MJ Santner,e4a0deae,1020029,2016/17
New Zealand,BM Wheeler,397f4d3a,1020029,2016/17
New Zealand,TG Southee,13c35c9e,1020029,2016/17
New Zealand,TA Boult,a818c1be,1020029,2016/17
South Africa,HM Amla,e798611a,1020029,2016/17
South Africa,Q de Kock,372455c4,1020029,2016/17
South Africa,F du Plessis,3355b542,1020029,2016/17
South Africa,AB de Villiers,c4487b84,1020029,2016/17
South Africa,JP Duminy,2e8994e7,1020029,2016/17
South Africa,F Behardien,dce2019b,1020029,2016/17
South Africa,CH Morris,fb66ce1f,1020029,2016/17
South Africa,WD Parnell,3a60e0b5,1020029,2016/17
South Africa,AL Phehlukwayo,ab6b1c45,1020029,2016/17
South Africa,Imran Tahir,acee4cc4,1020029,2016/17
South Africa,D Paterson,462d7c62,1020029,2016/17
England,JJ Roy,d1c36f5c,1031431,2017
England,AD Hales,92aeac25,1031431,2017
England,JM Bairstow,abb83e27,1031431,2017
England,EJG Morgan,d2a6c0e6,1031431,2017
England,JC Buttler,99b75528,1031431,2017
England,SW Billings,c16d4035,1031431,2017
England,LA Dawson,4a461c24,1031431,2017
England,MS Crane,f0a0204e,1031431,2017
England,DJ Willey,7f048519,1031431,2017
England,CJ Jordan,ffe699c0,1031431,2017
England,MA Wood,8d92a2c3,1031431,2017
South Africa,JT Smuts,42172c3c,1031431,2017
South Africa,RR Hendricks,b8cc58c9,1031431,2017
South Africa,AB de Villiers,c4487b84,1031431,2017
South Africa,DA Miller,d67d5f00,1031431,2017
South Africa,F Behardien,dce2019b,1031431,2017
South Africa,M Mosehle,8836fcac,1031431,2017
South Africa,WD Parnell,3a60e0b5,1031431,2017
South Africa,D Pretorius,11614d87,1031431,2017
South Africa,AL Phehlukwayo,ab6b1c45,1031431,2017
South Africa,T Shamsi,a03bba42,1031431,2017
South Africa,Imran Tahir,acee4cc4,1031431,2017
England,JJ Roy,d1c36f5c,1031433,2017
England,SW Billings,c16d4035,1031433,2017
England,JM Bairstow,abb83e27,1031433,2017
England,LS Livingstone,50c6bc2b,1031433,2017
England,JC Buttler,99b75528,1031433,2017
England,EJG Morgan,d2a6c0e6,1031433,2017
England,LA Dawson,4a461c24,1031433,2017
England,LE Plunkett,9a963804,1031433,2017
England,CJ Jordan,ffe699c0,1031433,2017
England,DJ Willey,7f048519,1031433,2017
England,TK Curran,e86754b2,1031433,2017
South Africa,JT Smuts,42172c3c,1031433,2017
South Africa,RR Hendricks,b8cc58c9,1031433,2017
South Africa,M Mosehle,8836fcac,1031433,2017
South Africa,AB de Villiers,c4487b84,1031433,2017
South Africa,DA Miller,d67d5f00,1031433,2017
South Africa,F Behardien,dce2019b,1031433,2017
South Africa,CH Morris,fb66ce1f,1031433,2017
South Africa,AL Phehlukwayo,ab6b1c45,1031433,2017
South Africa,M Morkel,5bb5a915,1031433,2017
South Africa,D Paterson,462d7c62,1031433,2017
South Africa,T Shamsi,a03bba42,1031433,2017
England,JJ Roy,d1c36f5c,1031435,2017
England,AD Hales,92aeac25,1031435,2017
England,DJ Malan,ad9c32a2,1031435,2017
England,JC Buttler,99b75528,1031435,2017
England,SW Billings,c16d4035,1031435,2017
England,LS Livingstone,50c6bc2b,1031435,2017
England,LE Plunkett,9a963804,1031435,2017
England,DJ Willey,7f048519,1031435,2017
England,CJ Jordan,ffe699c0,1031435,2017
England,TK Curran,e86754b2,1031435,2017
England,MS Crane,f0a0204e,1031435,2017
South Africa,JT Smuts,42172c3c,1031435,2017
South Africa,RR Hendricks,b8cc58c9,1031435,2017
South Africa,CH Morris,fb66ce1f,1031435,2017
South Africa,AB de Villiers,c4487b84,1031435,2017
South Africa,DA Miller,d67d5f00,1031435,2017
South Africa,F Behardien,dce2019b,1031435,2017
South Africa,M Mosehle,8836fcac,1031435,2017
South Africa,AL Phehlukwayo,ab6b1c45,1031435,2017
South Africa,M Morkel,5bb5a915,1031435,2017
South Africa,D Paterson,462d7c62,1031435,2017
South Africa,Imran Tahir,acee4cc4,1031435,2017
West Indies,CH Gayle,db584dad,1031665,2017
West Indies,E Lewis,0ebfb1ad,1031665,2017
West Indies,MN Samuels,f846de6a,1031665,2017
West Indies,CAK Walton,bbff906c,1031665,2017
West Indies,KA Pollard,a757b0d8,1031665,2017
West Indies,R Powell,650d5e49,1031665,2017
West Indies,CR Brathwaite,e342e5fb,1031665,2017
West Indies,SP Narine,9d430b40,1031665,2017
West Indies,AR Nurse,4a745f65,1031665,2017
West Indies,JE Taylor,4180d897,1031665,2017
West Indies,KOK Williams,78cb83f3,1031665,2017
England,JJ Roy,d1c36f5c,1031665,2017
England,AD Hales,92aeac25,1031665,2017
England,JE Root,a343262c,1031665,2017
England,EJG Morgan,d2a6c0e6,1031665,2017
England,JC Buttler,99b75528,1031665,2017
England,JM Bairstow,abb83e27,1031665,2017
England,AU Rashid,249d60c9,1031665,2017
England,DJ Willey,7f048519,1031665,2017
England,LE Plunkett,9a963804,1031665,2017
England,CJ Jordan,ffe699c0,1031665,2017
England,TK Curran,e86754b2,1031665,2017
England,JJ Roy,d1c36f5c,1034825,2016/17
England,SW Billings,c16d4035,1034825,2016/17
England,JE Root,a343262c,1034825,2016/17
England,EJG Morgan,d2a6c0e6,1034825,2016/17
England,BA Stokes,e087956b,1034825,2016/17
England,JC Buttler,99b75528,1034825,2016/17
England,MM Ali,bb351c23,1034825,2016/17
England,CJ Jordan,ffe699c0,1034825,2016/17
England,LE Plunkett,9a963804,1034825,2016/17
England,TS Mills,245c97cb,1034825,2016/17
England,AU Rashid,249d60c9,1034825,2016/17
India,V Kohli,ba607b88,1034825,2016/17
India,KL Rahul,b17e2f24,1034825,2016/17
India,SK Raina,1dc12ab9,1034825,2016/17
India,Yuvraj Singh,1c914163,1034825,2016/17
India,MS Dhoni,4a8a2e3b,1034825,2016/17
India,MK Pandey,93b4fc78,1034825,2016/17
India,HH Pandya,dbe50b21,1034825,2016/17
India,Parvez Rasool,9170ff49,1034825,2016/17
India,JJ Bumrah,462411b3,1034825,2016/17
India,A Nehra,96fd40ae,1034825,2016/17
India,YS Chahal,57ee1fde,1034825,2016/17
England,JJ Roy,d1c36f5c,1034827,2016/17
England,SW Billings,c16d4035,1034827,2016/17
England,JE Root,a343262c,1034827,2016/17
England,EJG Morgan,d2a6c0e6,1034827,2016/17
England,BA Stokes,e087956b,1034827,2016/17
England,JC Buttler,99b75528,1034827,2016/17
England,MM Ali,bb351c23,1034827,2016/17
England,CJ Jordan,ffe699c0,1034827,2016/17
England,LA Dawson,4a461c24,1034827,2016/17
England,TS Mills,245c97cb,1034827,2016/17
England,AU Rashid,249d60c9,1034827,2016/17
India,V Kohli,ba607b88,1034827,2016/17
India,KL Rahul,b17e2f24,1034827,2016/17
India,SK Raina,1dc12ab9,1034827,2016/17
India,Yuvraj Singh,1c914163,1034827,2016/17
India,MK Pandey,93b4fc78,1034827,2016/17
India,MS Dhoni,4a8a2e3b,1034827,2016/17
India,HH Pandya,dbe50b21,1034827,2016/17
India,A Mishra,6b19d823,1034827,2016/17
India,JJ Bumrah,462411b3,1034827,2016/17
India,A Nehra,96fd40ae,1034827,2016/17
India,YS Chahal,57ee1fde,1034827,2016/17
England,JJ Roy,d1c36f5c,1034829,2016/17
England,SW Billings,c16d4035,1034829,2016/17
England,JE Root,a343262c,1034829,2016/17
England,EJG Morgan,d2a6c0e6,1034829,2016/17
England,JC Buttler,99b75528,1034829,2016/17
England,BA Stokes,e087956b,1034829,2016/17
England,MM Ali,bb351c23,1034829,2016/17
England,LE Plunkett,9a963804,1034829,2016/17
England,CJ Jordan,ffe699c0,1034829,2016/17
England,AU Rashid,249d60c9,1034829,2016/17
England,TS Mills,245c97cb,1034829,2016/17
India,V Kohli,ba607b88,1034829,2016/17
India,KL Rahul,b17e2f24,1034829,2016/17
India,SK Raina,1dc12ab9,1034829,2016/17
India,MS Dhoni,4a8a2e3b,1034829,2016/17
India,Yuvraj Singh,1c914163,1034829,2016/17
India,RR Pant,919a3be2,1034829,2016/17
India,HH Pandya,dbe50b21,1034829,2016/17
India,A Mishra,6b19d823,1034829,2016/17
India,JJ Bumrah,462411b3,1034829,2016/17
India,A Nehra,96fd40ae,1034829,2016/17
India,YS Chahal,57ee1fde,1034829,2016/17
Afghanistan,Mohammad Shahzad,d6dcb0c9,1040485,2016/17
Afghanistan,Najeeb Tarakai,2683e28b,1040485,2016/17
Afghanistan,Samiullah Shenwari,61646132,1040485,2016/17
Afghanistan,Asghar Stanikzai,88679525,1040485,2016/17
Afghanistan,Mohammad Nabi,62af8546,1040485,2016/17
Afghanistan,Shafiqullah,ba4d600a,1040485,2016/17
Afghanistan,Rashid Khan,5f547c8b,1040485,2016/17
Afghanistan,Amir Hamza,dca1ac2e,1040485,2016/17
Afghanistan,Najibullah Zadran,1212cbec,1040485,2016/17
Afghanistan,Shapoor Zadran,fccebff9,1040485,2016/17
Afghanistan,Karim Janat,62175638,1040485,2016/17
Ireland,SR Thompson,7f3ad1ed,1040485,2016/17
Ireland,PR Stirling,cf494ffe,1040485,2016/17
Ireland,WTS Porterfield,ec02b798,1040485,2016/17
Ireland,KJ O'Brien,243431b5,1040485,2016/17
Ireland,GC Wilson,05de1a5a,1040485,2016/17
Ireland,L Tucker,3979b5e0,1040485,2016/17
Ireland,GJ Thompson,91f0792f,1040485,2016/17
Ireland,AR McBrine,e957b38f,1040485,2016/17
Ireland,GH Dockrell,99cddc5e,1040485,2016/17
Ireland,CA Young,bd0a4a7d,1040485,2016/17
Ireland,J Mulder,6b64e7a3,1040485,2016/17
Afghanistan,Mohammad Shahzad,d6dcb0c9,1040487,2016/17
Afghanistan,Najeeb Tarakai,2683e28b,1040487,2016/17
Afghanistan,Asghar Stanikzai,88679525,1040487,2016/17
Afghanistan,Samiullah Shenwari,61646132,1040487,2016/17
Afghanistan,Shafiqullah,ba4d600a,1040487,2016/17
Afghanistan,Karim Janat,62175638,1040487,2016/17
Afghanistan,Mohammad Nabi,62af8546,1040487,2016/17
Afghanistan,Najibullah Zadran,1212cbec,1040487,2016/17
Afghanistan,Rashid Khan,5f547c8b,1040487,2016/17
Afghanistan,Amir Hamza,dca1ac2e,1040487,2016/17
Afghanistan,Shapoor Zadran,fccebff9,1040487,2016/17
Ireland,SR Thompson,7f3ad1ed,1040487,2016/17
Ireland,PR Stirling,cf494ffe,1040487,2016/17
Ireland,WTS Porterfield,ec02b798,1040487,2016/17
Ireland,KJ O'Brien,243431b5,1040487,2016/17
Ireland,GC Wilson,05de1a5a,1040487,2016/17
Ireland,AR McBrine,e957b38f,1040487,2016/17
Ireland,L Tucker,3979b5e0,1040487,2016/17
Ireland,GJ Thompson,91f0792f,1040487,2016/17
Ireland,GH Dockrell,99cddc5e,1040487,2016/17
Ireland,BJ McCarthy,3766056b,1040487,2016/17
Ireland,J Mulder,6b64e7a3,1040487,2016/17
Afghanistan,Mohammad Shahzad,d6dcb0c9,1040489,2016/17
Afghanistan,Najeeb Tarakai,2683e28b,1040489,2016/17
Afghanistan,Usman Ghani,e3829b2a,1040489,2016/17
Afghanistan,Asghar Stanikzai,88679525,1040489,2016/17
Afghanistan,Najibullah Zadran,1212cbec,1040489,2016/17
Afghanistan,Samiullah Shenwari,61646132,1040489,2016/17
Afghanistan,Mohammad Nabi,62af8546,1040489,2016/17
Afghanistan,Karim Janat,62175638,1040489,2016/17
Afghanistan,Rashid Khan,5f547c8b,1040489,2016/17
Afghanistan,Shapoor Zadran,fccebff9,1040489,2016/17
Afghanistan,Amir Hamza,dca1ac2e,1040489,2016/17
Ireland,PR Stirling,cf494ffe,1040489,2016/17
Ireland,SR Thompson,7f3ad1ed,1040489,2016/17
Ireland,WTS Porterfield,ec02b798,1040489,2016/17
Ireland,KJ O'Brien,243431b5,1040489,2016/17
Ireland,GC Wilson,05de1a5a,1040489,2016/17
Ireland,AR McBrine,e957b38f,1040489,2016/17
Ireland,L Tucker,3979b5e0,1040489,2016/17
Ireland,GJ Thompson,91f0792f,1040489,2016/17
Ireland,GH Dockrell,99cddc5e,1040489,2016/17
Ireland,BJ McCarthy,3766056b,1040489,2016/17
Ireland,J Mulder,6b64e7a3,1040489,2016/17
India,RG Sharma,740742ef,1041615,2016
India,AM Rahane,29e95537,1041615,2016
India,V Kohli,ba607b88,1041615,2016
India,KL Rahul,b17e2f24,1041615,2016
India,MS Dhoni,4a8a2e3b,1041615,2016
India,STR Binny,bd17b45f,1041615,2016
India,R Ashwin,495d42a5,1041615,2016
India,RA Jadeja,fe93fd9d,1041615,2016
India,Mohammed Shami,8cf9814c,1041615,2016
India,JJ Bumrah,462411b3,1041615,2016
India,B Kumar,2e81a32d,1041615,2016
West Indies,J Charles,09a9d073,1041615,2016
West Indies,E Lewis,0ebfb1ad,1041615,2016
West Indies,AD Russell,bbd41817,1041615,2016
West Indies,KA Pollard,a757b0d8,1041615,2016
West Indies,CR Brathwaite,e342e5fb,1041615,2016
West Indies,DJ Bravo,87e562a9,1041615,2016
West Indies,LMP Simmons,89f64c19,1041615,2016
West Indies,MN Samuels,f846de6a,1041615,2016
West Indies,ADS Fletcher,1bae756b,1041615,2016
West Indies,SP Narine,9d430b40,1041615,2016
West Indies,S Badree,76388dc8,1041615,2016
India,RG Sharma,740742ef,1041617,2016
India,AM Rahane,29e95537,1041617,2016
India,V Kohli,ba607b88,1041617,2016
India,KL Rahul,b17e2f24,1041617,2016
India,MS Dhoni,4a8a2e3b,1041617,2016
India,RA Jadeja,fe93fd9d,1041617,2016
India,R Ashwin,495d42a5,1041617,2016
India,B Kumar,2e81a32d,1041617,2016
India,A Mishra,6b19d823,1041617,2016
India,Mohammed Shami,8cf9814c,1041617,2016
India,JJ Bumrah,462411b3,1041617,2016
West Indies,J Charles,09a9d073,1041617,2016
West Indies,E Lewis,0ebfb1ad,1041617,2016
West Indies,MN Samuels,f846de6a,1041617,2016
West Indies,LMP Simmons,89f64c19,1041617,2016
West Indies,ADS Fletcher,1bae756b,1041617,2016
West Indies,KA Pollard,a757b0d8,1041617,2016
West Indies,AD Russell,bbd41817,1041617,2016
West Indies,DJ Bravo,87e562a9,1041617,2016
West Indies,CR Brathwaite,e342e5fb,1041617,2016
West Indies,SP Narine,9d430b40,1041617,2016
West Indies,S Badree,76388dc8,1041617,2016
Australia,MM Lanning,27e003ce,1043989,2016/17
Australia,BL Mooney,52d1dbc8,1043989,2016/17
Australia,A Gardner,bc969efb,1043989,2016/17
Australia,EJ Villani,cde96d97,1043989,2016/17
Australia,AJ Blackwell,b9164a9b,1043989,2016/17
Australia,AJ Healy,321644de,1043989,2016/17
Australia,JL Jonassen,0475a86b,1043989,2016/17
Australia,M Strano,f57d5dbb,1043989,2016/17
Australia,ML Schutt,17608a6f,1043989,2016/17
Australia,A Wellington,9b3bcca4,1043989,2016/17
Australia,KM Beams,fa8f9dc3,1043989,2016/17
New Zealand,SW Bates,89bbc67a,1043989,2016/17
