match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,0.1,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Tanzim Hasan Sakib,1,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,0.2,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Tanzim Hasan Sakib,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,0.3,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Tanzim Hasan Sakib,1,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,0.4,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Tanzim Hasan Sakib,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,0.5,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Tanzim Hasan Sakib,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,0.6,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Tanzim Hasan Sakib,1,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,1.1,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Taskin Ahmed,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,1.2,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Taskin Ahmed,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,1.3,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Taskin Ahmed,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,1.4,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Taskin Ahmed,1,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,1.5,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Taskin Ahmed,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,1.6,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Taskin Ahmed,0,1,,,1,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,2.1,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Tanzim Hasan Sakib,2,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,2.2,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Tanzim Hasan Sakib,0,4,,,4,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,2.3,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Tanzim Hasan Sakib,4,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,2.4,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Tanzim Hasan Sakib,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,2.5,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Tanzim Hasan Sakib,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,2.6,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Tanzim Hasan Sakib,1,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,3.1,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Taskin Ahmed,1,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,3.2,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Taskin Ahmed,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,3.3,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Taskin Ahmed,2,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,3.4,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Taskin Ahmed,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,3.5,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Taskin Ahmed,2,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,3.6,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Taskin Ahmed,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,4.1,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Shakib Al Hasan,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,4.2,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Shakib Al Hasan,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,4.3,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Shakib Al Hasan,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,4.4,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Shakib Al Hasan,1,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,4.5,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Shakib Al Hasan,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,4.6,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Shakib Al Hasan,1,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,5.1,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Mustafizur Rahman,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,5.2,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Mustafizur Rahman,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,5.3,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Mustafizur Rahman,4,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,5.4,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Mustafizur Rahman,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,5.5,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Mustafizur Rahman,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,5.6,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Mustafizur Rahman,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,6.1,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Shakib Al Hasan,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,6.2,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Shakib Al Hasan,1,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,6.3,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Shakib Al Hasan,1,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,6.4,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Shakib Al Hasan,1,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,6.5,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Shakib Al Hasan,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,6.6,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Shakib Al Hasan,6,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,7.1,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Tanzim Hasan Sakib,2,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,7.2,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Tanzim Hasan Sakib,1,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,7.3,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Tanzim Hasan Sakib,2,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,7.4,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Tanzim Hasan Sakib,0,5,5,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,7.5,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Tanzim Hasan Sakib,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,7.6,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Tanzim Hasan Sakib,1,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,7.7,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Tanzim Hasan Sakib,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,8.1,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Rishad Hossain,2,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,8.2,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Rishad Hossain,1,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,8.3,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Rishad Hossain,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,8.4,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Rishad Hossain,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,8.5,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Rishad Hossain,0,3,3,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,8.6,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Rishad Hossain,1,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,8.7,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Rishad Hossain,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,9.1,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Mustafizur Rahman,1,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,9.2,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Mustafizur Rahman,1,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,9.3,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Mustafizur Rahman,1,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,9.4,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Mustafizur Rahman,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,9.5,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Mustafizur Rahman,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,9.6,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Mustafizur Rahman,1,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,10.1,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Ibrahim Zadran,Rishad Hossain,1,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,10.2,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Rishad Hossain,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,10.3,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Rishad Hossain,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,10.4,Afghanistan,Bangladesh,Ibrahim Zadran,Rahmanullah Gurbaz,Rishad Hossain,0,0,,,,,,caught,Ibrahim Zadran,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,10.5,Afghanistan,Bangladesh,Azmatullah Omarzai,Rahmanullah Gurbaz,Rishad Hossain,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,10.6,Afghanistan,Bangladesh,Azmatullah Omarzai,Rahmanullah Gurbaz,Rishad Hossain,0,0,,,,,,,,,
1415752,2024,2024-06-24,"Arnos Vale Ground, Kingstown, St Vincent",1,11.1,Afghanistan,Bangladesh,Rahmanullah Gurbaz,Azmatullah Omarzai,Taskin Ahmed,0,0,,,,,,,,,
