match_id,gender,Mat,Won,Lost,Tied,NR,W/L,Inns,HS,LS,AveRPW,AveRPO,Mat_team2,Won_team2,Lost_team2,Tied_team2,NR_team2,W/L_team2,Inns_team2,HS_team2,LS_team2,AveRPW_team2,AveRPO_team2
1176796,1,4,1,2,0,1,0.5,4,93,0.0,11.65,4.95,4,1,3,0,0,0.3333333333333333,4,156,0.0,16.9,6.41
1176796,1,4,1,3,0,0,0.3333333333333333,4,156,0.0,16.9,6.41,4,1,2,0,1,0.5,4,93,0.0,11.65,4.95
1176797,1,4,3,0,0,1,3.0,4,216,0.0,75.75,10.38,4,1,3,0,0,0.3333333333333333,4,156,0.0,16.9,6.41
1176797,1,4,1,3,0,0,0.3333333333333333,4,156,0.0,16.9,6.41,4,3,0,0,1,3.0,4,216,0.0,75.75,10.38
1177485,1,6,2,3,0,1,0.6666666666666666,6,182,107.0,17.38,7.3,2,0,1,0,1,0.0,2,158,0.0,23.84,8.85
1177485,1,2,0,1,0,1,0.0,2,158,0.0,23.84,8.85,6,2,3,0,1,0.6666666666666666,6,182,107.0,17.38,7.3
1178996,1,10,7,3,0,0,2.3333333333333335,10,149,53.0,20.23,6.98,8,5,2,0,1,2.5,7,138,76.0,17.2,6.79
1178996,1,8,5,2,0,1,2.5,7,138,76.0,17.2,6.79,10,7,3,0,0,2.3333333333333335,10,149,53.0,20.23,6.98
1179016,0,7,7,0,0,0,7.0,7,240,0.0,40.08,9.46,7,0,7,0,0,0.0,7,116,46.0,11.87,4.99
1179016,0,7,0,7,0,0,0.0,7,116,46.0,11.87,4.99,7,7,0,0,0,7.0,7,240,0.0,40.08,9.46
1179017,0,7,7,0,0,0,7.0,7,240,0.0,40.08,9.46,7,0,7,0,0,0.0,7,116,46.0,11.87,4.99
1179017,0,7,0,7,0,0,0.0,7,116,46.0,11.87,4.99,7,7,0,0,0,7.0,7,240,0.0,40.08,9.46
1179018,0,7,7,0,0,0,7.0,7,240,0.0,40.08,9.46,7,0,7,0,0,0.0,7,116,46.0,11.87,4.99
1179018,0,7,0,7,0,0,0.0,7,116,46.0,11.87,4.99,7,7,0,0,0,7.0,7,240,0.0,40.08,9.46
1179610,0,7,7,0,0,0,7.0,7,240,0.0,40.08,9.46,7,0,7,0,0,0.0,7,116,46.0,11.87,4.99
1179610,0,7,0,7,0,0,0.0,7,116,46.0,11.87,4.99,7,7,0,0,0,7.0,7,240,0.0,40.08,9.46
1179611,0,7,7,0,0,0,7.0,7,240,0.0,40.08,9.46,7,0,7,0,0,0.0,7,116,46.0,11.87,4.99
1179611,0,7,0,7,0,0,0.0,7,116,46.0,11.87,4.99,7,7,0,0,0,7.0,7,240,0.0,40.08,9.46
1182648,0,7,7,0,0,0,7.0,7,240,0.0,40.08,9.46,4,2,2,0,0,1.0,4,144,0.0,19.55,7.02
1182648,0,4,2,2,0,0,1.0,4,144,0.0,19.55,7.02,7,7,0,0,0,7.0,7,240,0.0,40.08,9.46
1182652,0,3,3,0,0,0,3.0,3,145,0.0,30.15,7.49,4,2,2,0,0,1.0,4,144,0.0,19.55,7.02
1182652,0,4,2,2,0,0,1.0,4,144,0.0,19.55,7.02,3,3,0,0,0,3.0,3,145,0.0,30.15,7.49
1182656,0,8,2,5,1,0,0.4,8,172,136.0,22.01,8.23,3,2,1,0,0,2.0,3,135,119.0,15.6,6.54
1182656,0,3,2,1,0,0,2.0,3,135,119.0,15.6,6.54,8,2,5,1,0,0.4,8,172,136.0,22.01,8.23
1182658,0,8,2,5,1,0,0.4,8,172,136.0,22.01,8.23,7,7,0,0,0,7.0,7,240,0.0,40.08,9.46
1182658,0,7,7,0,0,0,7.0,7,240,0.0,40.08,9.46,8,2,5,1,0,0.4,8,172,136.0,22.01,8.23
1182904,0,5,1,4,0,0,0.25,5,180,77.0,15.39,6.5,5,5,0,0,0,5.0,5,181,137.0,16.38,7.95
1182904,0,5,5,0,0,0,5.0,5,181,137.0,16.38,7.95,5,1,4,0,0,0.25,5,180,77.0,15.39,6.5
1182912,0,5,1,4,0,0,0.25,5,180,77.0,15.39,6.5,4,1,3,0,0,0.3333333333333333,4,148,81.0,14.83,6.37
1182912,0,4,1,3,0,0,0.3333333333333333,4,148,81.0,14.83,6.37,5,1,4,0,0,0.25,5,180,77.0,15.39,6.5
1182918,0,5,5,0,0,0,5.0,5,181,137.0,16.38,7.95,4,1,3,0,0,0.3333333333333333,4,148,81.0,14.83,6.37
1182918,0,4,1,3,0,0,0.3333333333333333,4,148,81.0,14.83,6.37,5,5,0,0,0,5.0,5,181,137.0,16.38,7.95
1183510,0,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23,11,3,7,0,1,0.42857142857142855,10,182,117.0,18.5,7.43
1183510,0,11,3,7,0,1,0.42857142857142855,10,182,117.0,18.5,7.43,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23
1183511,0,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23,11,3,7,0,1,0.42857142857142855,10,182,117.0,18.5,7.43
1183511,0,11,3,7,0,1,0.42857142857142855,10,182,117.0,18.5,7.43,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23
1183512,0,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23,11,3,7,0,1,0.42857142857142855,10,182,117.0,18.5,7.43
1183512,0,11,3,7,0,1,0.42857142857142855,10,182,117.0,18.5,7.43,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23
1183524,1,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23,11,3,7,0,1,0.42857142857142855,10,182,117.0,18.5,7.43
1183524,1,11,3,7,0,1,0.42857142857142855,10,182,117.0,18.5,7.43,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23
1183525,1,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23,11,3,7,0,1,0.42857142857142855,10,182,117.0,18.5,7.43
1183525,1,11,3,7,0,1,0.42857142857142855,10,182,117.0,18.5,7.43,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23
1183526,1,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23,11,3,7,0,1,0.42857142857142855,10,182,117.0,18.5,7.43
1183526,1,11,3,7,0,1,0.42857142857142855,10,182,117.0,18.5,7.43,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23
1183528,1,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23,8,2,5,0,1,0.4,8,150,101.0,20.07,6.92
1183528,1,8,2,5,0,1,0.4,8,150,101.0,20.07,6.92,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23
1183529,1,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23,8,2,5,0,1,0.4,8,150,101.0,20.07,6.92
1183529,1,8,2,5,0,1,0.4,8,150,101.0,20.07,6.92,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23
1183543,0,8,4,3,1,0,1.3333333333333333,8,241,155.0,28.78,9.88,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94
1183543,0,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94,8,4,3,1,0,1.3333333333333333,8,241,155.0,28.78,9.88
1183545,0,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94
1183545,0,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23
1183546,0,8,4,3,1,0,1.3333333333333333,8,241,155.0,28.78,9.88,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94
1183546,0,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94,8,4,3,1,0,1.3333333333333333,8,241,155.0,28.78,9.88
1183547,0,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94
1183547,0,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23
1183548,0,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23,8,4,3,1,0,1.3333333333333333,8,241,155.0,28.78,9.88
1183548,0,8,4,3,1,0,1.3333333333333333,8,241,155.0,28.78,9.88,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23
1183549,0,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94
1183549,0,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23
1183856,0,6,2,4,0,0,0.5,6,158,0.0,19.66,6.76,6,5,0,0,1,5.0,6,196,0.0,32.04,8.68
1183856,0,6,5,0,0,1,5.0,6,196,0.0,32.04,8.68,6,2,4,0,0,0.5,6,158,0.0,19.66,6.76
1183857,0,6,2,4,0,0,0.5,6,158,0.0,19.66,6.76,6,5,0,0,1,5.0,6,196,0.0,32.04,8.68
1183857,0,6,5,0,0,1,5.0,6,196,0.0,32.04,8.68,6,2,4,0,0,0.5,6,158,0.0,19.66,6.76
1184258,1,4,0,4,0,0,0.0,4,113,88.0,12.87,5.14,7,7,0,0,0,7.0,7,240,0.0,40.08,9.46
1184258,1,7,7,0,0,0,7.0,7,240,0.0,40.08,9.46,4,0,4,0,0,0.0,4,113,88.0,12.87,5.14
1184260,1,4,2,2,0,0,1.0,4,144,0.0,19.55,7.02,7,0,7,0,0,0.0,7,116,46.0,11.87,4.99
1184260,1,7,0,7,0,0,0.0,7,116,46.0,11.87,4.99,4,2,2,0,0,1.0,4,144,0.0,19.55,7.02
1184261,1,4,0,4,0,0,0.0,4,113,88.0,12.87,5.14,3,3,0,0,0,3.0,3,145,0.0,30.15,7.49
1184261,1,3,3,0,0,0,3.0,3,145,0.0,30.15,7.49,4,0,4,0,0,0.0,4,113,88.0,12.87,5.14
1184262,1,4,2,2,0,0,1.0,4,144,0.0,19.55,7.02,7,7,0,0,0,7.0,7,240,0.0,40.08,9.46
1184262,1,7,7,0,0,0,7.0,7,240,0.0,40.08,9.46,4,2,2,0,0,1.0,4,144,0.0,19.55,7.02
1184263,1,7,0,7,0,0,0.0,7,116,46.0,11.87,4.99,3,2,1,0,0,2.0,3,135,119.0,15.6,6.54
1184263,1,3,2,1,0,0,2.0,3,135,119.0,15.6,6.54,7,0,7,0,0,0.0,7,116,46.0,11.87,4.99
1184266,1,4,2,2,0,0,1.0,4,144,0.0,19.55,7.02,4,0,4,0,0,0.0,4,113,88.0,12.87,5.14
1184266,1,4,0,4,0,0,0.0,4,113,88.0,12.87,5.14,4,2,2,0,0,1.0,4,144,0.0,19.55,7.02
1184900,1,4,0,4,0,0,0.0,4,113,88.0,12.87,5.14,3,2,1,0,0,2.0,3,135,119.0,15.6,6.54
1184900,1,3,2,1,0,0,2.0,3,135,119.0,15.6,6.54,4,0,4,0,0,0.0,4,113,88.0,12.87,5.14
1184901,1,7,0,7,0,0,0.0,7,116,46.0,11.87,4.99,7,7,0,0,0,7.0,7,240,0.0,40.08,9.46
1184901,1,7,7,0,0,0,7.0,7,240,0.0,40.08,9.46,7,0,7,0,0,0.0,7,116,46.0,11.87,4.99
1184902,1,4,2,2,0,0,1.0,4,144,0.0,19.55,7.02,3,3,0,0,0,3.0,3,145,0.0,30.15,7.49
1184902,1,3,3,0,0,0,3.0,3,145,0.0,30.15,7.49,4,2,2,0,0,1.0,4,144,0.0,19.55,7.02
1185154,0,5,3,2,0,0,1.5,5,194,0.0,27.06,9.78,3,0,3,0,0,0.0,3,146,0.0,17.84,6.1
1185154,0,3,0,3,0,0,0.0,3,146,0.0,17.84,6.1,5,3,2,0,0,1.5,5,194,0.0,27.06,9.78
1185155,0,5,3,2,0,0,1.5,5,194,0.0,27.06,9.78,3,0,3,0,0,0.0,3,146,0.0,17.84,6.1
1185155,0,3,0,3,0,0,0.0,3,146,0.0,17.84,6.1,5,3,2,0,0,1.5,5,194,0.0,27.06,9.78
1185156,0,5,3,2,0,0,1.5,5,194,0.0,27.06,9.78,3,0,3,0,0,0.0,3,146,0.0,17.84,6.1
1185156,0,3,0,3,0,0,0.0,3,146,0.0,17.84,6.1,5,3,2,0,0,1.5,5,194,0.0,27.06,9.78
1185181,1,9,2,5,1,1,0.4,8,128,95.0,13.98,5.79,10,7,3,0,0,2.3333333333333335,10,149,53.0,20.23,6.98
1185181,1,10,7,3,0,0,2.3333333333333335,10,149,53.0,20.23,6.98,9,2,5,1,1,0.4,8,128,95.0,13.98,5.79
1185182,1,9,4,3,0,2,1.3333333333333333,8,158,117.0,14.11,6.3,5,0,5,0,0,0.0,5,151,80.0,13.68,5.45
1185182,1,5,0,5,0,0,0.0,5,151,80.0,13.68,5.45,9,4,3,0,2,1.3333333333333333,8,158,117.0,14.11,6.3
1185184,1,9,4,3,0,2,1.3333333333333333,8,158,117.0,14.11,6.3,8,6,1,1,0,6.0,8,171,0.0,25.46,7.42
1185184,1,8,6,1,1,0,6.0,8,171,0.0,25.46,7.42,9,4,3,0,2,1.3333333333333333,8,158,117.0,14.11,6.3
1185185,1,9,2,5,1,1,0.4,8,128,95.0,13.98,5.79,8,5,2,0,1,2.5,7,138,76.0,17.2,6.79
1185185,1,8,5,2,0,1,2.5,7,138,76.0,17.2,6.79,9,2,5,1,1,0.4,8,128,95.0,13.98,5.79
1185186,1,8,6,1,1,0,6.0,8,171,0.0,25.46,7.42,5,0,5,0,0,0.0,5,151,80.0,13.68,5.45
1185186,1,5,0,5,0,0,0.0,5,151,80.0,13.68,5.45,8,6,1,1,0,6.0,8,171,0.0,25.46,7.42
1185188,1,10,7,3,0,0,2.3333333333333335,10,149,53.0,20.23,6.98,5,0,5,0,0,0.0,5,151,80.0,13.68,5.45
1185188,1,5,0,5,0,0,0.0,5,151,80.0,13.68,5.45,10,7,3,0,0,2.3333333333333335,10,149,53.0,20.23,6.98
1185190,1,10,7,3,0,0,2.3333333333333335,10,149,53.0,20.23,6.98,8,6,1,1,0,6.0,8,171,0.0,25.46,7.42
1185190,1,8,6,1,1,0,6.0,8,171,0.0,25.46,7.42,10,7,3,0,0,2.3333333333333335,10,149,53.0,20.23,6.98
1185191,1,9,2,5,1,1,0.4,8,128,95.0,13.98,5.79,5,0,5,0,0,0.0,5,151,80.0,13.68,5.45
1185191,1,5,0,5,0,0,0.0,5,151,80.0,13.68,5.45,9,2,5,1,1,0.4,8,128,95.0,13.98,5.79
1185192,1,8,5,2,0,1,2.5,7,138,76.0,17.2,6.79,8,6,1,1,0,6.0,8,171,0.0,25.46,7.42
1185192,1,8,6,1,1,0,6.0,8,171,0.0,25.46,7.42,8,5,2,0,1,2.5,7,138,76.0,17.2,6.79
1185193,1,9,4,3,0,2,1.3333333333333333,8,158,117.0,14.11,6.3,10,7,3,0,0,2.3333333333333335,10,149,53.0,20.23,6.98
1185193,1,10,7,3,0,0,2.3333333333333335,10,149,53.0,20.23,6.98,9,4,3,0,2,1.3333333333333333,8,158,117.0,14.11,6.3
1185313,1,8,3,5,0,0,0.6,8,222,89.0,24.17,8.39,8,4,3,1,0,1.3333333333333333,8,241,155.0,28.78,9.88
1185313,1,8,4,3,1,0,1.3333333333333333,8,241,155.0,28.78,9.88,8,3,5,0,0,0.6,8,222,89.0,24.17,8.39
1185314,1,8,3,5,0,0,0.6,8,222,89.0,24.17,8.39,8,4,3,1,0,1.3333333333333333,8,241,155.0,28.78,9.88
1185314,1,8,4,3,1,0,1.3333333333333333,8,241,155.0,28.78,9.88,8,3,5,0,0,0.6,8,222,89.0,24.17,8.39
1185315,1,8,3,5,0,0,0.6,8,222,89.0,24.17,8.39,8,4,3,1,0,1.3333333333333333,8,241,155.0,28.78,9.88
1185315,1,8,4,3,1,0,1.3333333333333333,8,241,155.0,28.78,9.88,8,3,5,0,0,0.6,8,222,89.0,24.17,8.39
1185316,1,8,3,5,0,0,0.6,8,222,89.0,24.17,8.39,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23
1185316,1,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23,8,3,5,0,0,0.6,8,222,89.0,24.17,8.39
1185317,1,8,3,5,0,0,0.6,8,222,89.0,24.17,8.39,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23
1185317,1,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23,8,3,5,0,0,0.6,8,222,89.0,24.17,8.39
1185318,1,8,3,5,0,0,0.6,8,222,89.0,24.17,8.39,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23
1185318,1,9,7,1,0,1,7.0,9,233,0.0,51.23,9.23,8,3,5,0,0,0.6,8,222,89.0,24.17,8.39
1186488,1,10,4,5,0,1,0.8,10,186,92.0,18.97,7.55,4,1,3,0,0,0.3333333333333333,4,154,0.0,19.4,6.61
1186488,1,4,1,3,0,0,0.3333333333333333,4,154,0.0,19.4,6.61,10,4,5,0,1,0.8,10,186,92.0,18.97,7.55
1186490,1,4,1,2,0,1,0.5,3,153,113.0,16.54,7.02,4,1,3,0,0,0.3333333333333333,4,154,0.0,19.4,6.61
1186490,1,4,1,3,0,0,0.3333333333333333,4,154,0.0,19.4,6.61,4,1,2,0,1,0.5,3,153,113.0,16.54,7.02
1186491,1,10,4,5,0,1,0.8,10,186,92.0,18.97,7.55,4,1,3,0,0,0.3333333333333333,4,154,0.0,19.4,6.61
1186491,1,4,1,3,0,0,0.3333333333333333,4,154,0.0,19.4,6.61,10,4,5,0,1,0.8,10,186,92.0,18.97,7.55
1186493,1,4,1,2,0,1,0.5,3,153,113.0,16.54,7.02,4,1,3,0,0,0.3333333333333333,4,154,0.0,19.4,6.61
1186493,1,4,1,3,0,0,0.3333333333333333,4,154,0.0,19.4,6.61,4,1,2,0,1,0.5,3,153,113.0,16.54,7.02
1187005,1,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94,8,3,5,0,0,0.6,8,222,89.0,24.17,8.39
1187005,1,8,3,5,0,0,0.6,8,222,89.0,24.17,8.39,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94
1187006,1,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94,8,3,5,0,0,0.6,8,222,89.0,24.17,8.39
1187006,1,8,3,5,0,0,0.6,8,222,89.0,24.17,8.39,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94
1187013,1,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94,7,3,4,0,0,0.75,7,200,144.0,30.82,7.78
1187013,1,7,3,4,0,0,0.75,7,200,144.0,30.82,7.78,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94
1187014,1,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94,7,3,4,0,0,0.75,7,200,144.0,30.82,7.78
1187014,1,7,3,4,0,0,0.75,7,200,144.0,30.82,7.78,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94
1187015,1,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94,7,3,4,0,0,0.75,7,200,144.0,30.82,7.78
1187015,1,7,3,4,0,0,0.75,7,200,144.0,30.82,7.78,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94
1187018,1,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94,11,5,5,0,1,1.0,11,207,0.0,32.62,8.81
1187018,1,11,5,5,0,1,1.0,11,207,0.0,32.62,8.81,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94
1187019,1,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94,11,5,5,0,1,1.0,11,207,0.0,32.62,8.81
1187019,1,11,5,5,0,1,1.0,11,207,0.0,32.62,8.81,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94
1187020,1,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94,11,5,5,0,1,1.0,11,207,0.0,32.62,8.81
1187020,1,11,5,5,0,1,1.0,11,207,0.0,32.62,8.81,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94
1187665,1,10,2,5,3,0,0.4,10,203,165.0,24.7,8.81,8,4,3,1,0,1.3333333333333333,8,241,155.0,28.78,9.88
1187665,1,8,4,3,1,0,1.3333333333333333,8,241,155.0,28.78,9.88,10,2,5,3,0,0.4,10,203,165.0,24.7,8.81
1187666,1,10,2,5,3,0,0.4,10,203,165.0,24.7,8.81,8,4,3,1,0,1.3333333333333333,8,241,155.0,28.78,9.88
1187666,1,8,4,3,1,0,1.3333333333333333,8,241,155.0,28.78,9.88,10,2,5,3,0,0.4,10,203,165.0,24.7,8.81
1187667,1,10,2,5,3,0,0.4,10,203,165.0,24.7,8.81,8,4,3,1,0,1.3333333333333333,8,241,155.0,28.78,9.88
1187667,1,8,4,3,1,0,1.3333333333333333,8,241,155.0,28.78,9.88,10,2,5,3,0,0.4,10,203,165.0,24.7,8.81
1187668,1,10,2,5,3,0,0.4,10,203,165.0,24.7,8.81,8,4,3,1,0,1.3333333333333333,8,241,155.0,28.78,9.88
1187668,1,8,4,3,1,0,1.3333333333333333,8,241,155.0,28.78,9.88,10,2,5,3,0,0.4,10,203,165.0,24.7,8.81
1187677,1,10,2,5,3,0,0.4,10,203,165.0,24.7,8.81,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94
1187677,1,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94,10,2,5,3,0,0.4,10,203,165.0,24.7,8.81
1187678,1,10,2,5,3,0,0.4,10,203,165.0,24.7,8.81,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94
1187678,1,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94,10,2,5,3,0,0.4,10,203,165.0,24.7,8.81
1187681,1,10,2,5,3,0,0.4,10,203,165.0,24.7,8.81,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94
1187681,1,16,10,3,2,1,3.3333333333333335,15,240,0.0,36.21,8.94,10,2,5,3,0,0.4,10,203,165.0,24.7,8.81
1187717,0,10,2,5,3,0,0.4,10,203,165.0,24.7,8.81,8,3,5,0,0,0.6,8,222,89.0,24.17,8.39
1187717,0,8,3,5,0,0,0.6,8,222,89.0,24.17,8.39,10,2,5,3,0,0.4,10,203,165.0,24.7,8.81
1187718,0,10,2,5,3,0,0.4,10,203,165.0,24.7,8.81,8,3,5,0,0,0.6,8,222,89.0,24.17,8.39
1187718,0,8,3,5,0,0,0.6,8,222,89.0,24.17,8.39,10,2,5,3,0,0.4,10,203,165.0,24.7,8.81
1187719,0,10,2,5,3,0,0.4,10,203,165.0,24.7,8.81,8,3,5,0,0,0.6,8,222,89.0,24.17,8.39
1187719,0,8,3,5,0,0,0.6,8,222,89.0,24.17,8.39,10,2,5,3,0,0.4,10,203,165.0,24.7,8.81
1187720,0,10,2,5,3,0,0.4,10,203,165.0,24.7,8.81,8,3,5,0,0,0.6,8,222,89.0,24.17,8.39
1187720,0,8,3,5,0,0,0.6,8,222,89.0,24.17,8.39,10,2,5,3,0,0.4,10,203,165.0,24.7,8.81
1188379,1,9,2,6,1,0,0.3333333333333333,9,199,123.0,22.9,8.05,8,2,5,1,0,0.4,8,172,136.0,22.01,8.23
1188379,1,8,2,5,1,0,0.4,8,172,136.0,22.01,8.23,9,2,6,1,0,0.3333333333333333,9,199,123.0,22.9,8.05
1188621,1,3,3,0,0,0,3.0,3,167,0.0,29.64,7.34,3,0,3,0,0,0.0,3,146,0.0,17.84,6.1
1188621,1,3,0,3,0,0,0.0,3,146,0.0,17.84,6.1,3,3,0,0,0,3.0,3,167,0.0,29.64,7.34
1188622,1,3,3,0,0,0,3.0,3,167,0.0,29.64,7.34,3,0,3,0,0,0.0,3,146,0.0,17.84,6.1
1188622,1,3,0,3,0,0,0.0,3,146,0.0,17.84,6.1,3,3,0,0,0,3.0,3,167,0.0,29.64,7.34
1188623,1,3,0,3,0,0,0.0,3,146,0.0,17.84,6.1,3,3,0,0,0,3.0,3,167,0.0,29.64,7.34
1188623,1,3,3,0,0,0,3.0,3,167,0.0,29.64,7.34,3,0,3,0,0,0.0,3,146,0.0,17.84,6.1
1189743,1,9,2,5,1,1,0.4,8,128,95.0,13.98,5.79,9,4,3,0,2,1.3333333333333333,8,158,117.0,14.11,6.3
1189743,1,9,4,3,0,2,1.3333333333333333,8,158,117.0,14.11,6.3,9,2,5,1,1,0.4,8,128,95.0,13.98,5.79
1189744,1,9,4,3,0,2,1.3333333333333333,8,158,117.0,14.11,6.3,8,5,2,0,1,2.5,7,138,76.0,17.2,6.79
1189744,1,8,5,2,0,1,2.5,7,138,76.0,17.2,6.79,9,4,3,0,2,1.3333333333333333,8,158,117.0,14.11,6.3
1190605,0,9,2,6,1,0,0.3333333333333333,9,199,123.0,22.9,8.05,4,2,2,0,0,1.0,4,252,0.0,37.8,10.3
1190605,0,4,2,2,0,0,1.0,4,252,0.0,37.8,10.3,9,2,6,1,0,0.3333333333333333,9,199,123.0,22.9,8.05
1190606,0,10,7,3,0,0,2.3333333333333335,10,149,53.0,20.23,6.98,9,2,6,1,0,0.3333333333333333,9,199,123.0,22.9,8.05
1190606,0,9,2,6,1,0,0.3333333333333333,9,199,123.0,22.9,8.05,10,7,3,0,0,2.3333333333333335,10,149,53.0,20.23,6.98
1190608,0,10,7,3,0,0,2.3333333333333335,10,149,53.0,20.23,6.98,4,2,2,0,0,1.0,4,252,0.0,37.8,10.3
1190608,0,4,2,2,0,0,1.0,4,252,0.0,37.8,10.3,10,7,3,0,0,2.3333333333333335,10,149,53.0,20.23,6.98
1190744,0,9,2,6,1,0,0.3333333333333333,9,199,123.0,22.9,8.05,5,3,2,0,0,1.5,5,194,0.0,27.06,9.78
1190744,0,5,3,2,0,0,1.5,5,194,0.0,27.06,9.78,9,2,6,1,0,0.3333333333333333,9,199,123.0,22.9,8.05
1190746,0,9,2,6,1,0,0.3333333333333333,9,199,123.0,22.9,8.05,4,2,2,0,0,1.0,4,252,0.0,37.8,10.3
1190746,0,4,2,2,0,0,1.0,4,252,0.0,37.8,10.3,9,2,6,1,0,0.3333333333333333,9,199,123.0,22.9,8.05
1190747,0,5,3,2,0,0,1.5,5,194,0.0,27.06,9.78,4,1,3,0,0,0.3333333333333333,4,154,0.0,19.4,6.61
1190747,0,4,1,3,0,0,0.3333333333333333,4,154,0.0,19.4,6.61,5,3,2,0,0,1.5,5,194,0.0,27.06,9.78
1190749,0,5,3,2,0,0,1.5,5,194,0.0,27.06,9.78,4,2,2,0,0,1.0,4,252,0.0,37.8,10.3
1190749,0,4,2,2,0,0,1.0,4,252,0.0,37.8,10.3,5,3,2,0,0,1.5,5,194,0.0,27.06,9.78
1190750,0,4,2,2,0,0,1.0,4,252,0.0,37.8,10.3,4,1,3,0,0,0.3333333333333333,4,154,0.0,19.4,6.61
1190750,0,4,1,3,0,0,0.3333333333333333,4,154,0.0,19.4,6.61,4,2,2,0,0,1.0,4,252,0.0,37.8,10.3
1190752,0,5,3,2,0,0,1.5,5,194,0.0,27.06,9.78,4,1,3,0,0,0.3333333333333333,4,154,0.0,19.4,6.61
1190752,0,4,1,3,0,0,0.3333333333333333,4,154,0.0,19.4,6.61,5,3,2,0,0,1.5,5,194,0.0,27.06,9.78
1190753,0,9,2,6,1,0,0.3333333333333333,9,199,123.0,22.9,8.05,4,2,2,0,0,1.0,4,252,0.0,37.8,10.3
1190753,0,4,2,2,0,0,1.0,4,252,0.0,37.8,10.3,9,2,6,1,0,0.3333333333333333,9,199,123.0,22.9,8.05
1190754,0,5,3,2,0,0,1.5,5,194,0.0,27.06,9.78,4,2,2,0,0,1.0,4,252,0.0,37.8,10.3
1190754,0,4,2,2,0,0,1.0,4,252,0.0,37.8,10.3,5,3,2,0,0,1.5,5,194,0.0,27.06,9.78
